EXPERIMENT	TYPE	EVENT	DIRECTION
TAF2	Alt. 3' ss	HsaALTA1039457-6/6	BOTH
TAF2	Alt. 3' ss	HsaALTA1035971-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1028145-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1037464-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0000997-1/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1048850-1/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1039223-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1064103-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1008883-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1063436-4/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1059899-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1019377-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0008835-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0009786-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1045152-2/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1043983-4/5	BOTH
TAF2	Alt. 3' ss	HsaALTA1043532-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0008259-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1013474-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1044814-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1033153-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1046082-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1059332-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1049092-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0009865-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1040283-3/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1017473-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1038794-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1064094-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1008424-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1056958-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1007768-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1050687-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1029657-4/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1032776-4/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1042894-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0006885-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0004924-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0004766-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1022535-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1000595-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0007008-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1029469-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1011892-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1025027-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0004566-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0006527-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1046544-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0006052-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1019387-1/4	BOTH
TAF2	Alt. 3' ss	HsaALTA0002748-3/6	BOTH
TAF2	Alt. 3' ss	HsaALTA1045634-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1024719-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1018246-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1012126-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1029472-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1046919-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0007010-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1018633-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0007877-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1006050-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1028148-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1019597-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0002463-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1056505-6/7	BOTH
TAF2	Alt. 3' ss	HsaALTA0006097-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1046463-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0004895-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1062122-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1031113-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0006185-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1042599-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1023284-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1014350-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0009735-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0001229-4/4	BOTH
TAF2	Alt. 3' ss	HsaALTA0009734-2/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1020423-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1023933-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1018013-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1050488-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1038937-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0002585-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1056764-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1061892-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1046644-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1010940-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1039566-1/6	BOTH
TAF2	Alt. 3' ss	HsaALTA1024479-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1026576-1/5	BOTH
TAF2	Alt. 3' ss	HsaALTA0000878-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1004788-1/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1033826-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1046358-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1027517-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0006061-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1054159-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0005796-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1061450-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0009804-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1064390-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1016744-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1014084-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1056309-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1050928-2/5	BOTH
TAF2	Alt. 3' ss	HsaALTA1007836-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1020650-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0000829-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1045061-5/5	BOTH
TAF2	Alt. 3' ss	HsaALTA1044727-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0000701-2/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1055018-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0001079-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0003161-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0008956-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1039804-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1059128-3/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1050787-1/5	BOTH
TAF2	Alt. 3' ss	HsaALTA1051084-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0009317-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0009047-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1062343-3/5	BOTH
TAF2	Alt. 3' ss	HsaALTA0006977-3/8	BOTH
TAF2	Alt. 3' ss	HsaALTA1044072-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0003036-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1018794-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0009748-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1006244-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1052242-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0002675-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1046587-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1056188-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1039617-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1058683-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0006933-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1055689-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1020849-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0005833-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1045412-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1058527-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1052530-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1050829-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1039896-3/4	BOTH
TAF2	Alt. 3' ss	HsaALTA0001291-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0009537-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1057187-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1003339-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0001246-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0009853-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1057537-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1034474-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1053419-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0003348-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1016161-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1046607-1/4	BOTH
TAF2	Alt. 3' ss	HsaALTA0005651-2/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0007083-1/4	BOTH
TAF2	Alt. 3' ss	HsaALTA0001463-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0006256-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1001090-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1015934-2/4	BOTH
TAF2	Alt. 3' ss	HsaALTA0001572-1/5	BOTH
TAF2	Alt. 3' ss	HsaALTA0007106-4/5	BOTH
TAF2	Alt. 3' ss	HsaALTA0008669-2/4	BOTH
TAF2	Alt. 3' ss	HsaALTA1009900-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1035717-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0009196-1/5	BOTH
TAF2	Alt. 3' ss	HsaALTA1041349-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1038020-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1042067-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1059152-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0003783-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1060192-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1033627-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA0000958-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1054316-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1018794-3/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1064390-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA0006506-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1046919-2/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1039223-1/2	BOTH
TAF2	Alt. 3' ss	HsaALTA1013474-1/3	BOTH
TAF2	Alt. 3' ss	HsaALTA1059899-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1003439-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009384-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1030104-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008342-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004816-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1017871-1/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002547-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008401-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1039457-6/6	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1035971-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1028145-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1037464-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0000997-1/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1048850-1/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1039223-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1064103-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1008883-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1063436-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1059899-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1019377-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008835-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009786-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1045152-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1043983-4/5	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1043532-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008259-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1013474-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1044814-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1033153-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1046082-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1059332-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1049092-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009865-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1040283-3/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1017473-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1038794-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1064094-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1008424-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1056958-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1007768-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1050687-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1029657-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1032776-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1042894-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006885-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004924-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004766-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1022535-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1000595-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0007008-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1029469-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1011892-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1025027-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004566-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006527-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1046544-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006052-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1019387-1/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1000641-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0007098-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0001903-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1049411-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002603-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1009709-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1056171-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1055400-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1062534-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008712-3/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1053300-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1019519-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006594-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1056443-1/5	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1033195-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1053237-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1000093-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002326-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1059875-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1010737-1/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1013375-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008909-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0007173-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1005619-1/5	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0000224-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1024397-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1063685-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006966-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009738-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1057590-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1062343-1/5	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1037461-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1022420-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008546-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1011866-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1051662-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1028829-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1056636-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0005312-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008185-3/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006082-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1009572-5/6	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009814-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1010753-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004136-3/7	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009229-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1047209-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0007770-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1058684-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1052587-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1028588-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1063478-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002633-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1026461-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1026538-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1032779-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1019062-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1051726-1/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009687-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1042819-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1060430-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1064070-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1008702-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1031656-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0007293-2/5	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1052760-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006796-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1061582-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1053181-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1002049-5/6	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1021889-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002940-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002671-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1031112-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0001896-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1052974-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1036642-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008777-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0001897-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0001692-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006209-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004397-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1026576-2/5	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1021446-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009766-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1039408-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1005988-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1046513-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1026084-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1051546-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1047222-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0009463-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1035136-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1022743-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004644-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002217-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0003348-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1037004-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1000837-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0002748-4/6	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0001603-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0000150-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1047281-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0003124-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1029095-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006733-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0004108-1/7	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1060909-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1036480-4/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1004123-2/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1022216-1/5	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0001466-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1035490-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0008955-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1022420-2/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0007434-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006565-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1052389-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1049845-1/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1055714-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1051570-3/3	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006611-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1029657-3/4	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA0006682-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1063884-2/2	BOTH
TAF2∆IDR	Alt. 3' ss	HsaALTA1012545-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1026507-1/5	BOTH
TAF2	Alt. 5' ss	HsaALTD1017380-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1011164-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1045575-2/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0002200-1/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1051745-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1009527-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1053720-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0005084-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0003241-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1012110-1/5	BOTH
TAF2	Alt. 5' ss	HsaALTD1040891-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0002958-4/5	BOTH
TAF2	Alt. 5' ss	HsaALTD0006433-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0003709-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1052486-1/2	BOTH
