FEATURE	UP_INTRONS_TAF2_N_DATAPOINTS	UP_INTRONS_TAF2_N_NA	UP_INTRONS_TAF2_MEAN	UP_INTRONS_TAF2_MEDIAN	DOWN_INTRONS_TAF2_N_DATAPOINTS	DOWN_INTRONS_TAF2_N_NA	DOWN_INTRONS_TAF2_MEAN	DOWN_INTRONS_TAF2_MEDIAN	UP_INTRONS_TAF2dIDR_N_DATAPOINTS	UP_INTRONS_TAF2dIDR_N_NA	UP_INTRONS_TAF2dIDR_MEAN	UP_INTRONS_TAF2dIDR_MEDIAN	DOWN_INTRONS_TAF2dIDR_N_DATAPOINTS	DOWN_INTRONS_TAF2dIDR_N_NA	DOWN_INTRONS_TAF2dIDR_MEAN	DOWN_INTRONS_TAF2dIDR_MEDIAN	CR_N_DATAPOINTS	CR_N_NA	CR_MEAN	CR_MEDIAN	CS_N_DATAPOINTS	CS_N_NA	CS_MEAN	CS_MEDIAN	AS_NC_N_DATAPOINTS	AS_NC_N_NA	AS_NC_MEAN	AS_NC_MEDIAN	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_DOWN_INTRONS_TAF2	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_DOWN_INTRONS_TAF2	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_UP_INTRONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_UP_INTRONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_DOWN_INTRONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_DOWN_INTRONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_CR	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_CR	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_CS	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_CS	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_UP_INTRONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_UP_INTRONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_DOWN_INTRONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_DOWN_INTRONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_CR	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_CR	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_CS	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_CS	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_DOWN_INTRONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_DOWN_INTRONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_CR	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_CR	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_TAF2dIDR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2dIDR_VS_CR	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2dIDR_VS_CR	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2dIDR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2dIDR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2dIDR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_TAF2dIDR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_CR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC
MEDIAN_PYRIMIDINECONT	104	3	0.652402649547837	0.6495901639345	92	2	0.637366978781293	0.6310068649885	84	5	0.642147021236345	0.635938827528	100	0	0.62079720359983	0.6223591549295	45	4	0.608187531203256	0.621621621622	962	4	0.658742672759616	0.653453689168	919	30	0.649729864155009	0.647058823529	0.295031397151725	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.671115673582612	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.0599175462074922	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0744088495531229	UP_INTRONS_TAF2 = CR	0.611247273333818	UP_INTRONS_TAF2 = CS	0.877827610051084	UP_INTRONS_TAF2 = AS_NC	0.635555873343111	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.469838226940863	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.297098196585351	DOWN_INTRONS_TAF2 = CR	0.0641238775702279	DOWN_INTRONS_TAF2 = CS	0.257736456198013	DOWN_INTRONS_TAF2 = AS_NC	0.177729591923142	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.156822465871288	UP_INTRONS_TAF2dIDR = CR	0.322569817230681	UP_INTRONS_TAF2dIDR = CS	0.665700974598144	UP_INTRONS_TAF2dIDR = AS_NC	0.652067193106305	DOWN_INTRONS_TAF2dIDR = CR	0.00310936733398458	**  : DOWN_INTRONS_TAF2dIDR < CS	0.0287506995949798	*   : DOWN_INTRONS_TAF2dIDR < AS_NC	0.0119525029515822	*   : CR < CS	0.0432778563489341	*   : CR < AS_NC	0.153803818484351	CS = AS_NC
MEDIAN_POLYPYRITRAC_OFFSET	104	3	12.6009615384615	6.5	92	2	12	5.5	84	5	10.5059523809524	5	100	0	14.315	5	45	4	11.7666666666667	8	962	4	6.23856548856549	3	919	30	11.7198041349293	7	0.508568524248577	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.368241205300057	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.854250457660966	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.524189599792361	UP_INTRONS_TAF2 = CR	3.99850082970148e-05	*** : UP_INTRONS_TAF2 > CS	0.875024984968819	UP_INTRONS_TAF2 = AS_NC	0.877930772291833	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.640174791990672	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.256997262424424	DOWN_INTRONS_TAF2 = CR	0.00665536731341759	**  : DOWN_INTRONS_TAF2 > CS	0.287268176809311	DOWN_INTRONS_TAF2 = AS_NC	0.534589506389415	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.178579876874892	UP_INTRONS_TAF2dIDR = CR	0.0134333767623265	*   : UP_INTRONS_TAF2dIDR > CS	0.18018097478724	UP_INTRONS_TAF2dIDR = AS_NC	0.511103712120519	DOWN_INTRONS_TAF2dIDR = CR	0.000648067305482722	*** : DOWN_INTRONS_TAF2dIDR > CS	0.713019525426039	DOWN_INTRONS_TAF2dIDR = AS_NC	0.000223500364021376	*** : CR > CS	0.488421343398307	CR = AS_NC	1.08241001808053e-22	*** : CS < AS_NC
MEDIAN_POLYPYRITRAC_LEN	104	3	16.0336538461538	14.5	92	2	16.3913043478261	14	84	5	15.3452380952381	14	100	0	14.09	13	45	4	15.5111111111111	12	962	4	15.3924116424116	14	919	30	15.4352557127312	14	0.520043612271555	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.387546527620214	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.046529009996983	*   : UP_INTRONS_TAF2 > DOWN_INTRONS_TAF2dIDR	0.306263631832591	UP_INTRONS_TAF2 = CR	0.221183590243488	UP_INTRONS_TAF2 = CS	0.238922860862207	UP_INTRONS_TAF2 = AS_NC	0.702902198322557	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.165301694416725	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.538186285769424	DOWN_INTRONS_TAF2 = CR	0.693458835563098	DOWN_INTRONS_TAF2 = CS	0.737473124308915	DOWN_INTRONS_TAF2 = AS_NC	0.305459394155012	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.726944890942586	UP_INTRONS_TAF2dIDR = CR	0.939549510448483	UP_INTRONS_TAF2dIDR = CS	0.940456181917965	UP_INTRONS_TAF2dIDR = AS_NC	0.589290077231717	DOWN_INTRONS_TAF2dIDR = CR	0.125810547243772	DOWN_INTRONS_TAF2dIDR = CS	0.115727667350321	DOWN_INTRONS_TAF2dIDR = AS_NC	0.669665018825525	CR = CS	0.603095292727823	CR = AS_NC	0.942795425438585	CS = AS_NC
MEDIAN_POLYPYRITRAC_SCORE	104	3	27.5865384615385	24	92	2	29.9782608695652	24	84	5	28.0357142857143	25	100	0	24.455	22	45	4	27.3555555555556	24	962	4	29.2967775467775	26	919	30	27.2513601741023	24	0.809468898044897	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.86716449952875	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.0717032786908931	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.515955101099672	UP_INTRONS_TAF2 = CR	0.306249463709969	UP_INTRONS_TAF2 = CS	0.554954181254769	UP_INTRONS_TAF2 = AS_NC	0.957450485424013	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.128955156688332	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.633343819582707	DOWN_INTRONS_TAF2 = CR	0.162337191825391	DOWN_INTRONS_TAF2 = CS	0.845952325675586	DOWN_INTRONS_TAF2 = AS_NC	0.101705359925639	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.581297035752577	UP_INTRONS_TAF2dIDR = CR	0.222927691696098	UP_INTRONS_TAF2dIDR = CS	0.782858513228492	UP_INTRONS_TAF2dIDR = AS_NC	0.433686486574341	DOWN_INTRONS_TAF2dIDR = CR	0.000331213670490646	*** : DOWN_INTRONS_TAF2dIDR < CS	0.0668325447239949	DOWN_INTRONS_TAF2dIDR = AS_NC	0.117858088331742	CR = CS	0.673478424301039	CR = AS_NC	0.000237225172430521	*** : CS > AS_NC
MEDIAN_BPSCORE	104	3	0.321845686326923	0.6652626925	92	2	0.125852170923913	0.416267725	84	5	0.378619728069286	0.582060345	100	0	-0.01696531806	0.37221775	45	4	0.0460514409777778	0.26417568	962	4	0.523785428264865	0.565721535	919	30	0.264584749616953	0.45817974	0.143002353085779	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.959148336950078	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.0932479311714159	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0493043238040443	*   : UP_INTRONS_TAF2 > CR	0.622468560819101	UP_INTRONS_TAF2 = CS	0.126792949027032	UP_INTRONS_TAF2 = AS_NC	0.162553152683955	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.889383630962383	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.301384468945336	DOWN_INTRONS_TAF2 = CR	0.0522932236057272	DOWN_INTRONS_TAF2 = CS	0.687116069999919	DOWN_INTRONS_TAF2 = AS_NC	0.103144710991109	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.0574240545218383	UP_INTRONS_TAF2dIDR = CR	0.744743631260816	UP_INTRONS_TAF2dIDR = CS	0.181075814234677	UP_INTRONS_TAF2dIDR = AS_NC	0.437935869576543	DOWN_INTRONS_TAF2dIDR = CR	0.0235018210733063	*   : DOWN_INTRONS_TAF2dIDR < CS	0.486597935883838	DOWN_INTRONS_TAF2dIDR = AS_NC	0.00548657082113317	**  : CR < CS	0.139602668604916	CR = AS_NC	0.000316956518582276	*** : CS > AS_NC
MEDIAN_TR_LENGTH	107	0	34139.5841121495	15230	94	0	29085.8138297872	11998.5	89	0	33907.3426966292	17111	100	0	33619.035	14176.25	49	0	19738.1836734694	7107	966	0	75308.2779503106	46337.5	949	0	20284.320337197	10531.5	0.559710029175818	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.626356701898564	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.790337397572662	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0173738276461742	*   : UP_INTRONS_TAF2 > CR	2.59226793127647e-19	*** : UP_INTRONS_TAF2 < CS	0.0935353620320318	UP_INTRONS_TAF2 = AS_NC	0.329151739982678	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.382929282584397	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0521694222468169	DOWN_INTRONS_TAF2 = CR	1.10492469951228e-17	*** : DOWN_INTRONS_TAF2 < CS	0.605727716385695	DOWN_INTRONS_TAF2 = AS_NC	0.848940711190164	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.011643921322732	*   : UP_INTRONS_TAF2dIDR > CR	4.85821557322905e-14	*** : UP_INTRONS_TAF2dIDR < CS	0.0214639480544321	*   : UP_INTRONS_TAF2dIDR > AS_NC	0.0104751754923705	*   : DOWN_INTRONS_TAF2dIDR > CR	1.7125438687029e-15	*** : DOWN_INTRONS_TAF2dIDR < CS	0.0652950357627069	DOWN_INTRONS_TAF2dIDR = AS_NC	1.02477923647581e-14	*** : CR < CS	0.034250267717258	*   : CR < AS_NC	1.04970930559561e-127	*** : CS > AS_NC
MEDIAN_INTRON_NUMBER	107	0	11.6308411214953	8	94	0	8.73404255319149	6	89	0	11.3258426966292	9.5	100	0	10.93	8.5	49	0	6.28571428571429	4	966	0	16.4751552795031	12.5	949	0	12.7339304531085	10	0.0314383032282443	*   : UP_INTRONS_TAF2 > DOWN_INTRONS_TAF2	0.924389944348751	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.573915442491673	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	6.32600319236033e-05	*** : UP_INTRONS_TAF2 > CR	1.54686846742225e-05	*** : UP_INTRONS_TAF2 < CS	0.117141990607222	UP_INTRONS_TAF2 = AS_NC	0.0959714185872007	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.168866029677315	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.00716418032318923	**  : DOWN_INTRONS_TAF2 > CR	1.3217654691969e-11	*** : DOWN_INTRONS_TAF2 < CS	9.82126605740631e-06	*** : DOWN_INTRONS_TAF2 < AS_NC	0.740896158345856	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.000311466816459498	*** : UP_INTRONS_TAF2dIDR > CR	0.000145678992716895	*** : UP_INTRONS_TAF2dIDR < CS	0.20430224557965	UP_INTRONS_TAF2dIDR = AS_NC	0.000485238829016405	*** : DOWN_INTRONS_TAF2dIDR > CR	3.47181657763785e-06	*** : DOWN_INTRONS_TAF2dIDR < CS	0.0375663951258948	*   : DOWN_INTRONS_TAF2dIDR < AS_NC	3.878344593168e-12	*** : CR < CS	2.53950315352344e-08	*** : CR < AS_NC	6.35515399089343e-12	*** : CS > AS_NC
INTRON_MEDIANRELATIVERANK	107	0	0.617421367788422	0.583333333333333	94	0	0.607061466271629	0.604347826086956	89	0	0.708616070921035	0.714285714285714	100	0	0.625243817600699	0.671875	49	0	0.787236769861776	1	966	0	0.576094527136933	0.590972222222222	949	0	0.64958453189003	0.692105263157895	0.800521356230387	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.0158802382246952	*   : UP_INTRONS_TAF2 < UP_INTRONS_TAF2dIDR	0.744902616361992	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0001305685489148	*** : UP_INTRONS_TAF2 < CR	0.143998971650337	UP_INTRONS_TAF2 = CS	0.248669295404938	UP_INTRONS_TAF2 = AS_NC	0.0334102296712638	*   : DOWN_INTRONS_TAF2 < UP_INTRONS_TAF2dIDR	0.700403054078798	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.000319645296353145	*** : DOWN_INTRONS_TAF2 < CR	0.278738650247466	DOWN_INTRONS_TAF2 = CS	0.321886167592578	DOWN_INTRONS_TAF2 = AS_NC	0.0827122023418691	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.0168713701042359	*   : UP_INTRONS_TAF2dIDR < CR	6.55648018722762e-06	*** : UP_INTRONS_TAF2dIDR > CS	0.04383099436253	*   : UP_INTRONS_TAF2dIDR > AS_NC	0.00050508627139622	*** : DOWN_INTRONS_TAF2dIDR < CR	0.0713608357431407	DOWN_INTRONS_TAF2dIDR = CS	0.640623914902513	DOWN_INTRONS_TAF2dIDR = AS_NC	6.74797984533442e-08	*** : CR > CS	3.64480347797044e-05	*** : CR > AS_NC	1.47703272357547e-09	*** : CS < AS_NC
INTRON_MEDIANRELATIVERANK_3BINS	107	0	2.34579439252336	2	94	0	2.25531914893617	2	89	0	2.55056179775281	3	100	0	2.32	3	49	0	2.57142857142857	3	966	0	2.20393374741201	2	949	0	2.39620653319283	3	0.568432700056835	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.0268500675238014	*   : UP_INTRONS_TAF2 < UP_INTRONS_TAF2dIDR	0.984782900535384	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0308992469557781	*   : UP_INTRONS_TAF2 < CR	0.0762218054238259	UP_INTRONS_TAF2 = CS	0.317871875885579	UP_INTRONS_TAF2 = AS_NC	0.0133041768802082	*   : DOWN_INTRONS_TAF2 < UP_INTRONS_TAF2dIDR	0.592786851822146	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0196318170247361	*   : DOWN_INTRONS_TAF2 < CR	0.425919302703579	DOWN_INTRONS_TAF2 = CS	0.115929433983521	DOWN_INTRONS_TAF2 = AS_NC	0.0459304239336503	*   : UP_INTRONS_TAF2dIDR > DOWN_INTRONS_TAF2dIDR	0.670205936623482	UP_INTRONS_TAF2dIDR = CR	2.36891998952322e-05	*** : UP_INTRONS_TAF2dIDR > CS	0.0700702686705916	UP_INTRONS_TAF2dIDR = AS_NC	0.049392062313079	*   : DOWN_INTRONS_TAF2dIDR < CR	0.108407067962221	DOWN_INTRONS_TAF2dIDR = CS	0.386471899530131	DOWN_INTRONS_TAF2dIDR = AS_NC	0.000486949940421035	*** : CR > CS	0.076204649311683	CR = AS_NC	4.4731075095007e-09	*** : CS < AS_NC
INTRON_MEDIANRELATIVERANK_5BINS	107	0	3.49532710280374	3	94	0	3.43617021276596	3.5	89	0	3.89887640449438	4	100	0	3.54	4	49	0	4.16326530612245	5	966	0	3.34368530020704	3	949	0	3.67860906217071	4	0.872464906797866	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.0186823186291392	*   : UP_INTRONS_TAF2 < UP_INTRONS_TAF2dIDR	0.64240305102854	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.000481160944505478	*** : UP_INTRONS_TAF2 < CR	0.265060634374105	UP_INTRONS_TAF2 = CS	0.121054810053433	UP_INTRONS_TAF2 = AS_NC	0.0507291791291401	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.633065356121375	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.00276199457404238	**  : DOWN_INTRONS_TAF2 < CR	0.425920599748209	DOWN_INTRONS_TAF2 = CS	0.188769300460311	DOWN_INTRONS_TAF2 = AS_NC	0.134468166154324	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.0392587393630105	*   : UP_INTRONS_TAF2dIDR < CR	7.1709898415631e-05	*** : UP_INTRONS_TAF2dIDR > CS	0.139231701067822	UP_INTRONS_TAF2dIDR = AS_NC	0.00535932929943066	**  : DOWN_INTRONS_TAF2dIDR < CR	0.10549601990089	DOWN_INTRONS_TAF2dIDR = CS	0.517704575603143	DOWN_INTRONS_TAF2dIDR = AS_NC	3.21625478365748e-06	*** : CR > CS	0.00135058106521326	**  : CR > AS_NC	5.56003128810686e-09	*** : CS < AS_NC
INTRON_MEDIANRELATIVERANK_10BINS	107	0	6.60747663551402	6	94	0	6.57446808510638	6.5	89	0	7.49438202247191	8	100	0	6.74	7	49	0	8.14285714285714	10	966	0	6.25879917184265	6	949	0	6.94415173867229	7	0.985288754518251	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.0125033453384292	*   : UP_INTRONS_TAF2 < UP_INTRONS_TAF2dIDR	0.622885660088333	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.000113986131251131	*** : UP_INTRONS_TAF2 < CR	0.209100428802218	UP_INTRONS_TAF2 = CS	0.184869464471469	UP_INTRONS_TAF2 = AS_NC	0.0525620218761282	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.808334922349402	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.000849002446163537	*** : DOWN_INTRONS_TAF2 < CR	0.216348971265773	DOWN_INTRONS_TAF2 = CS	0.399491415227336	DOWN_INTRONS_TAF2 = AS_NC	0.0998622688757444	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.0196503072722511	*   : UP_INTRONS_TAF2dIDR < CR	1.32532048999694e-05	*** : UP_INTRONS_TAF2dIDR > CS	0.0533832888266191	UP_INTRONS_TAF2dIDR = AS_NC	0.000810084241286907	*** : DOWN_INTRONS_TAF2dIDR < CR	0.0634932895707445	DOWN_INTRONS_TAF2dIDR = CS	0.678494553122989	DOWN_INTRONS_TAF2dIDR = AS_NC	2.01587121941657e-07	*** : CR > CS	8.77334492891599e-05	*** : CR > AS_NC	4.90922551257359e-09	*** : CS < AS_NC
NTRS_ALL_FOR_GENE	107	0	10.0841121495327	8	94	0	8.69148936170213	8	89	0	9.48314606741573	9	100	0	10.32	8	49	0	7.02040816326531	5	966	0	11.2660455486542	10	949	0	13.1422550052687	11	0.270196700322837	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2	0.53965372380799	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.868764699551299	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.00206862717646407	**  : UP_INTRONS_TAF2 > CR	0.0172565652164442	*   : UP_INTRONS_TAF2 < CS	6.66437452090416e-06	*** : UP_INTRONS_TAF2 < AS_NC	0.703542031348837	DOWN_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.397470070543399	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.0251490460994643	*   : DOWN_INTRONS_TAF2 > CR	0.000186757285403935	*** : DOWN_INTRONS_TAF2 < CS	1.22017206414656e-08	*** : DOWN_INTRONS_TAF2 < AS_NC	0.643368225352732	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.0186040774216154	*   : UP_INTRONS_TAF2dIDR > CR	0.00558034388694023	**  : UP_INTRONS_TAF2dIDR < CS	4.2504383425427e-06	*** : UP_INTRONS_TAF2dIDR < AS_NC	0.00461312890725415	**  : DOWN_INTRONS_TAF2dIDR > CR	0.0155784791687814	*   : DOWN_INTRONS_TAF2dIDR < CS	1.11464159301534e-05	*** : DOWN_INTRONS_TAF2dIDR < AS_NC	2.70253751949537e-07	*** : CR < CS	2.70490183749322e-10	*** : CR < AS_NC	7.55966787165233e-08	*** : CS < AS_NC
PROP_FIRST_INTRON	107	0	0.249382751881736	0	94	0	0.377828436339075	0.183333333333334	89	0	0.250331488112387	0	100	0	0.30572557997558	0	49	0	0.489455782312925	0.5	966	0	0.122023666360776	0	949	0	0.158179467003467	0	0.0160008379180899	*   : UP_INTRONS_TAF2 < DOWN_INTRONS_TAF2	0.889607789132338	UP_INTRONS_TAF2 = UP_INTRONS_TAF2dIDR	0.462435560263996	UP_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.00794985700522275	**  : UP_INTRONS_TAF2 < CR	0.00647511566930414	**  : UP_INTRONS_TAF2 > CS	0.205944142406141	UP_INTRONS_TAF2 = AS_NC	0.0284240706442115	*   : DOWN_INTRONS_TAF2 > UP_INTRONS_TAF2dIDR	0.11301114891196	DOWN_INTRONS_TAF2 = DOWN_INTRONS_TAF2dIDR	0.353495349503798	DOWN_INTRONS_TAF2 = CR	2.50783210204858e-10	*** : DOWN_INTRONS_TAF2 > CS	1.15923736678752e-06	*** : DOWN_INTRONS_TAF2 > AS_NC	0.60782175455425	UP_INTRONS_TAF2dIDR = DOWN_INTRONS_TAF2dIDR	0.0175042880597684	*   : UP_INTRONS_TAF2dIDR < CR	0.00692755378249207	**  : UP_INTRONS_TAF2dIDR > CS	0.187334572549109	UP_INTRONS_TAF2dIDR = AS_NC	0.0519293511457271	DOWN_INTRONS_TAF2dIDR = CR	0.000498849218127723	*** : DOWN_INTRONS_TAF2dIDR > CS	0.0387333347725331	*   : DOWN_INTRONS_TAF2dIDR > AS_NC	3.50239133131881e-07	*** : CR > CS	4.1476237059711e-05	*** : CR > AS_NC	0.000628242526484112	*** : CS < AS_NC
