FEATURE	UP_EXONS_TAF2_N_DATAPOINTS	UP_EXONS_TAF2_N_NA	UP_EXONS_TAF2_MEAN	UP_EXONS_TAF2_MEDIAN	DOWN_EXONS_TAF2_N_DATAPOINTS	DOWN_EXONS_TAF2_N_NA	DOWN_EXONS_TAF2_MEAN	DOWN_EXONS_TAF2_MEDIAN	UP_EXONS_TAF2dIDR_N_DATAPOINTS	UP_EXONS_TAF2dIDR_N_NA	UP_EXONS_TAF2dIDR_MEAN	UP_EXONS_TAF2dIDR_MEDIAN	DOWN_EXONS_TAF2dIDR_N_DATAPOINTS	DOWN_EXONS_TAF2dIDR_N_NA	DOWN_EXONS_TAF2dIDR_MEAN	DOWN_EXONS_TAF2dIDR_MEDIAN	CR_N_DATAPOINTS	CR_N_NA	CR_MEAN	CR_MEDIAN	CS_N_DATAPOINTS	CS_N_NA	CS_MEAN	CS_MEDIAN	AS_NC_N_DATAPOINTS	AS_NC_N_NA	AS_NC_MEAN	AS_NC_MEDIAN	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CS	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CS	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CS	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CS	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_DOWN_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_DOWN_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_CR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC
MEDIAN_PYRIMIDINECONT_UPINTRON	236	3	0.637090739904366	0.630604288499	253	3	0.645358614723194	0.639175257732	216	4	0.640747352564468	0.640512820513	244	0	0.645854912779531	0.647058823529	988	1	0.63902254745088	0.633333333333	970	5	0.651158299215041	0.6468052738335	975	0	0.640465901186776	0.636363636364	0.342870904979697	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.768662517668311	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.224958000777422	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.747367397659259	UP_EXONS_TAF2 = CR	0.0469089591755216	*   : UP_EXONS_TAF2 < CS	0.569072701469313	UP_EXONS_TAF2 = AS_NC	0.540008436935702	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.802408795229248	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.374873518537813	DOWN_EXONS_TAF2 = CR	0.428877476477127	DOWN_EXONS_TAF2 = CS	0.512487627924096	DOWN_EXONS_TAF2 = AS_NC	0.415733497629946	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.884323455565604	UP_EXONS_TAF2dIDR = CR	0.149490203192909	UP_EXONS_TAF2dIDR = CS	0.91130102507215	UP_EXONS_TAF2dIDR = AS_NC	0.215261016813522	DOWN_EXONS_TAF2dIDR = CR	0.666515775284638	DOWN_EXONS_TAF2dIDR = CS	0.314452570274518	DOWN_EXONS_TAF2dIDR = AS_NC	0.00771910949587553	**  : CR < CS	0.708255292515718	CR = AS_NC	0.0200711242811707	*   : CS > AS_NC
MEDIAN_POLYPYRITRAC_OFFSET_UPINTRON	236	3	8.0593220338983	5	253	3	8.60869565217391	4	216	4	8.10416666666667	4	244	0	7.94877049180328	4	988	1	6.52732793522267	4	970	5	7.36855670103093	4	975	0	7.70564102564103	5	0.679577987128491	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.571214664297141	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.469228841430478	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.0229141245696618	*   : UP_EXONS_TAF2 > CR	0.0850745498426608	UP_EXONS_TAF2 = CS	0.690144051967266	UP_EXONS_TAF2 = AS_NC	0.885563259406384	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.737059963831918	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.0737838619775195	DOWN_EXONS_TAF2 = CR	0.219488643881276	DOWN_EXONS_TAF2 = CS	0.908221735815053	DOWN_EXONS_TAF2 = AS_NC	0.871763135070743	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.136204254759026	UP_EXONS_TAF2dIDR = CR	0.331013071526508	UP_EXONS_TAF2dIDR = CS	0.762535435177932	UP_EXONS_TAF2dIDR = AS_NC	0.183933708367369	DOWN_EXONS_TAF2dIDR = CR	0.41394359271619	DOWN_EXONS_TAF2dIDR = CS	0.588387322697577	DOWN_EXONS_TAF2dIDR = AS_NC	0.445343105529806	CR = CS	0.0024975328396088	**  : CR < AS_NC	0.0333468239384808	*   : CS < AS_NC
MEDIAN_POLYPYRITRAC_LEN_UPINTRON	236	3	15.1927966101695	13	253	3	15.6719367588933	14	216	4	15.7476851851852	13	244	0	15.280737704918	13	988	1	15.9954453441296	13	970	5	15.090206185567	14	975	0	15.8220512820513	13	0.592208317376853	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.836075246945256	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.602072792299753	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.54978597360997	UP_EXONS_TAF2 = CR	0.432441267761389	UP_EXONS_TAF2 = CS	0.603757116287895	UP_EXONS_TAF2 = AS_NC	0.681714750557151	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.213011949553336	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.764578862015834	DOWN_EXONS_TAF2 = CR	0.960151826670221	DOWN_EXONS_TAF2 = CS	0.773813526720845	DOWN_EXONS_TAF2 = AS_NC	0.486227357580308	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.717280845365948	UP_EXONS_TAF2dIDR = CR	0.574617875940461	UP_EXONS_TAF2dIDR = CS	0.795541718541007	UP_EXONS_TAF2dIDR = AS_NC	0.20130182769053	DOWN_EXONS_TAF2dIDR = CR	0.0989911554396357	DOWN_EXONS_TAF2dIDR = CS	0.230024774375361	DOWN_EXONS_TAF2dIDR = AS_NC	0.677038776254011	CR = CS	0.915454614259358	CR = AS_NC	0.623452913727058	CS = AS_NC
MEDIAN_POLYPYRITRAC_SCORE_UPINTRON	236	3	28.6546610169492	24.5	253	3	29.8596837944664	25	216	4	29.2546296296296	24	244	0	29.125	23.5	988	1	30.9772267206478	26	970	5	28.6190721649485	26	975	0	29.8441025641026	25	0.568056783121486	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.873348286241669	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.723572513841855	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.175796357491113	UP_EXONS_TAF2 = CR	0.154441148825292	UP_EXONS_TAF2 = CS	0.440812092626771	UP_EXONS_TAF2 = AS_NC	0.476689085442162	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.349193989010347	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.543311455157054	DOWN_EXONS_TAF2 = CR	0.515743039994936	DOWN_EXONS_TAF2 = CS	0.968719401616851	DOWN_EXONS_TAF2 = AS_NC	0.878152057516506	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.12281215386659	UP_EXONS_TAF2dIDR = CR	0.0895600768942507	UP_EXONS_TAF2dIDR = CS	0.326144276316407	UP_EXONS_TAF2dIDR = AS_NC	0.0590057328202264	DOWN_EXONS_TAF2dIDR = CR	0.0385290943608542	*   : DOWN_EXONS_TAF2dIDR > CS	0.187720456416235	DOWN_EXONS_TAF2dIDR = AS_NC	0.91575114533287	CR = CS	0.353599759953912	CR = AS_NC	0.270658903287841	CS = AS_NC
MEDIAN_BPSCORE_UPINTRON	236	3	0.356425100751695	0.508531135	253	3	0.419748626425138	0.56655302	216	4	0.36236490839537	0.5520106	244	0	0.431551982830779	0.59684878	988	1	0.444011781363978	0.532749255	970	5	0.441081010557629	0.557181975	975	0	0.407573030837364	0.51292247	0.208805297746773	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.465460220689697	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.127814185437115	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.339550953330339	UP_EXONS_TAF2 = CR	0.111745775037449	UP_EXONS_TAF2 = CS	0.531358478198249	UP_EXONS_TAF2 = AS_NC	0.66351610606311	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.725028337021942	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.485889873972554	DOWN_EXONS_TAF2 = CR	0.994179197552443	DOWN_EXONS_TAF2 = CS	0.341201108268271	DOWN_EXONS_TAF2 = AS_NC	0.44722184034552	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.935522212959569	UP_EXONS_TAF2dIDR = CR	0.597530788751529	UP_EXONS_TAF2dIDR = CS	0.745343795282097	UP_EXONS_TAF2dIDR = AS_NC	0.274245545829532	DOWN_EXONS_TAF2dIDR = CR	0.613504418665252	DOWN_EXONS_TAF2dIDR = CS	0.19968910154676	DOWN_EXONS_TAF2dIDR = AS_NC	0.283187854658194	CR = CS	0.635566665347407	CR = AS_NC	0.131139994575262	CS = AS_NC
DIST_FROM_MAXBP_TO_3SS_DOINTRON	237	2	57.4430379746835	40	253	3	59.4347826086956	41	216	4	51.3194444444444	33	242	2	55.8636363636364	36.5	989	0	54.8281092012133	35	970	5	56.6134020618557	38	971	4	54.2801235839341	35	0.414444745233619	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.132844274521319	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.866784618372117	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.595333721880889	UP_EXONS_TAF2 = CR	0.829944394944113	UP_EXONS_TAF2 = CS	0.455705448495054	UP_EXONS_TAF2 = AS_NC	0.0144913684694419	*   : DOWN_EXONS_TAF2 > UP_EXONS_TAF2dIDR	0.249505896810974	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.0782972843910982	DOWN_EXONS_TAF2 = CR	0.186940467822796	DOWN_EXONS_TAF2 = CS	0.0561444617884266	DOWN_EXONS_TAF2 = AS_NC	0.180063563348459	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.167259417857511	UP_EXONS_TAF2dIDR = CR	0.0925382633507641	UP_EXONS_TAF2dIDR = CS	0.221298300468565	UP_EXONS_TAF2dIDR = AS_NC	0.754840824465575	DOWN_EXONS_TAF2dIDR = CR	0.938216893883788	DOWN_EXONS_TAF2dIDR = CS	0.658280915716656	DOWN_EXONS_TAF2dIDR = AS_NC	0.528931286334567	CR = CS	0.824404529688166	CR = AS_NC	0.388567221849	CS = AS_NC
SCORE_FOR_MAXBP_SEQ_DOINTRON	237	2	1.17704412467596	1.07932387678	253	3	1.0767005640704	1.03710889748	216	4	1.32350216323871	1.328431917855	242	2	1.18685910131333	1.13146297982	989	0	1.15659926042222	1.15817448354	970	5	1.23291887042479	1.22445169825	971	4	1.26374413791903	1.24867859697	0.575542744245088	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.197612651512478	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.792983858257328	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.834316730529058	UP_EXONS_TAF2 = CR	0.418491850551717	UP_EXONS_TAF2 = CS	0.323440208791543	UP_EXONS_TAF2 = AS_NC	0.0644170169326622	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.386708621841095	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.357698039656763	DOWN_EXONS_TAF2 = CR	0.128829281142332	DOWN_EXONS_TAF2 = CS	0.078128142236258	DOWN_EXONS_TAF2 = AS_NC	0.309502218480128	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.148390415153964	UP_EXONS_TAF2dIDR = CR	0.414665534685175	UP_EXONS_TAF2dIDR = CS	0.493325015292473	UP_EXONS_TAF2dIDR = AS_NC	0.833820935502665	DOWN_EXONS_TAF2dIDR = CR	0.644593597416643	DOWN_EXONS_TAF2dIDR = CS	0.509510857738273	DOWN_EXONS_TAF2dIDR = AS_NC	0.307196735843984	CR = CS	0.172207807228198	CR = AS_NC	0.775621452301725	CS = AS_NC
PYRIMIDINECONT_MAXBP_DOINTRON	237	2	0.700480928129101	0.692307692308	253	3	0.696031482028988	0.695652173913	216	4	0.713004535090981	0.718253968254	242	2	0.703442180147508	0.705882352941	989	0	0.704053144505032	0.703703703704	970	5	0.692870909552991	0.6875	971	4	0.701956491198298	0.7	0.839611487511547	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.246264501618344	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.693944934807459	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.565407745744364	UP_EXONS_TAF2 = CR	0.565781472627505	UP_EXONS_TAF2 = CS	0.668993873610214	UP_EXONS_TAF2 = AS_NC	0.200923071600858	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.519348253181723	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.395728935694802	DOWN_EXONS_TAF2 = CR	0.76393206967114	DOWN_EXONS_TAF2 = CS	0.501278439568608	DOWN_EXONS_TAF2 = AS_NC	0.464166267190432	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.427174446898442	UP_EXONS_TAF2dIDR = CR	0.0523489461485929	UP_EXONS_TAF2dIDR = CS	0.312817411336112	UP_EXONS_TAF2dIDR = AS_NC	0.960579212771245	DOWN_EXONS_TAF2dIDR = CR	0.282951158086112	DOWN_EXONS_TAF2dIDR = CS	0.908392930532417	DOWN_EXONS_TAF2dIDR = AS_NC	0.0723000229846105	CR = CS	0.769999417044632	CR = AS_NC	0.123541944600106	CS = AS_NC
POLYPYRITRAC_OFFSET_MAXBP_DOINTRON	237	2	4.12236286919831	2	253	3	4.58498023715415	2	216	4	3.76388888888889	1	242	2	5.00826446280992	2	989	0	4.77047522750253	2	970	5	4.9340206185567	2	971	4	4.58393408856849	2	0.466221375597714	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.366994306549916	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.385968240968927	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.330253166358636	UP_EXONS_TAF2 = CR	0.317786607552767	UP_EXONS_TAF2 = CS	0.564617829581017	UP_EXONS_TAF2 = AS_NC	0.104708233044278	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.876003054125492	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.92810116772215	DOWN_EXONS_TAF2 = CR	0.902489580112431	DOWN_EXONS_TAF2 = CS	0.793719757792695	DOWN_EXONS_TAF2 = AS_NC	0.0819686299345035	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.0428698704497715	*   : UP_EXONS_TAF2dIDR < CR	0.0404180816401079	*   : UP_EXONS_TAF2dIDR < CS	0.0963033569683056	UP_EXONS_TAF2dIDR = AS_NC	0.925901278037759	DOWN_EXONS_TAF2dIDR = CR	0.943760103495358	DOWN_EXONS_TAF2dIDR = CS	0.607695470274876	DOWN_EXONS_TAF2dIDR = AS_NC	0.96303395606041	CR = CS	0.563277997109683	CR = AS_NC	0.527234115885444	CS = AS_NC
POLYPYRITRAC_LEN_MAXBP_DOINTRON	237	2	16.3248945147679	15	253	3	16.3636363636364	15	216	4	16.0694444444444	14.5	242	2	15.801652892562	14.5	989	0	16.267947421638	15	970	5	15.8783505154639	14	971	4	15.9691040164779	14	0.488629959175517	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.979337056230449	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.822940450743446	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.601578803410941	UP_EXONS_TAF2 = CR	0.85980416484361	UP_EXONS_TAF2 = CS	0.90860559839212	UP_EXONS_TAF2 = AS_NC	0.446668415423649	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.557017314810352	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.654158108067785	DOWN_EXONS_TAF2 = CR	0.2479093846776	DOWN_EXONS_TAF2 = CS	0.4026791943412	DOWN_EXONS_TAF2 = AS_NC	0.775594862109827	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.585901525955563	UP_EXONS_TAF2dIDR = CR	0.900562496713903	UP_EXONS_TAF2dIDR = CS	0.855687158445819	UP_EXONS_TAF2dIDR = AS_NC	0.809805104962939	DOWN_EXONS_TAF2dIDR = CR	0.618234630241387	DOWN_EXONS_TAF2dIDR = CS	0.877084502035128	DOWN_EXONS_TAF2dIDR = AS_NC	0.256156875877228	CR = CS	0.521895842125034	CR = AS_NC	0.597026235955564	CS = AS_NC
POLYPYRITRAC_SCORE_MAXBP_DOINTRON	237	2	30.5316455696203	27	253	3	31.596837944664	29	216	4	30.3101851851852	27.5	242	2	30.4628099173554	28	989	0	32.0768452982811	28	970	5	30.1917525773196	27	971	4	30.5962924819773	27	0.204506423133543	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.75476520763412	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.313956730814877	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.061175826594439	UP_EXONS_TAF2 = CR	0.722451524252325	UP_EXONS_TAF2 = CS	0.524004332854013	UP_EXONS_TAF2 = AS_NC	0.356272464793687	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.732259336413962	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.73390809150601	DOWN_EXONS_TAF2 = CR	0.205774447456744	DOWN_EXONS_TAF2 = CS	0.349999858864509	DOWN_EXONS_TAF2 = AS_NC	0.502834274677189	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.142319746368198	UP_EXONS_TAF2dIDR = CR	0.966959389790213	UP_EXONS_TAF2dIDR = CS	0.797201538831274	UP_EXONS_TAF2dIDR = AS_NC	0.484648899419051	DOWN_EXONS_TAF2dIDR = CR	0.346753409577199	DOWN_EXONS_TAF2dIDR = CS	0.539968190545526	DOWN_EXONS_TAF2dIDR = AS_NC	0.0110754759580977	*   : CR > CS	0.0433663777218293	*   : CR > AS_NC	0.64221056133298	CS = AS_NC
BPSCORE_MAXBP_DOINTRON	237	2	1.11237050301181	1.084717	253	3	1.052284480783	1.1089534	216	4	1.19438821621806	1.1379197	242	2	1.06045258109917	1.10568625	989	0	1.07888951013852	1.0911381	970	5	1.0772473318468	1.1099267	971	4	1.11817977788614	1.1143775	0.6905833950192	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.194383186066358	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.925569017840649	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.878563130044617	UP_EXONS_TAF2 = CR	0.994526719220009	UP_EXONS_TAF2 = CS	0.569398119801351	UP_EXONS_TAF2 = AS_NC	0.0915488078737486	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.751856482019655	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.698715204615986	DOWN_EXONS_TAF2 = CR	0.574087099499307	DOWN_EXONS_TAF2 = CS	0.262308876168428	DOWN_EXONS_TAF2 = AS_NC	0.18099650037706	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.0697657212095669	UP_EXONS_TAF2dIDR = CR	0.102732132109462	UP_EXONS_TAF2dIDR = CS	0.269749139142731	UP_EXONS_TAF2dIDR = AS_NC	0.973365972479474	DOWN_EXONS_TAF2dIDR = CR	0.894902208681132	DOWN_EXONS_TAF2dIDR = CS	0.496954975873973	DOWN_EXONS_TAF2dIDR = AS_NC	0.810777829641649	CR = CS	0.243123542974497	CR = AS_NC	0.355540621135668	CS = AS_NC
NUM_PREDICTED_BPS_DOINTRON	237	2	3.53164556962025	3	253	3	3.19762845849802	3	216	4	3.55092592592593	3	242	2	3.19834710743802	3	989	0	3.51971688574318	3	970	5	3.16185567010309	3	971	4	3.29866117404737	3	0.0610019957211265	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.877937707586003	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.0967301917991845	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.605903760397279	UP_EXONS_TAF2 = CR	0.0134093320644157	*   : UP_EXONS_TAF2 > CS	0.0750045865863591	UP_EXONS_TAF2 = AS_NC	0.105429706571781	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.840109729749961	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.00554276272906347	**  : DOWN_EXONS_TAF2 < CR	0.928209411475743	DOWN_EXONS_TAF2 = CS	0.525537408726091	DOWN_EXONS_TAF2 = AS_NC	0.147589752378071	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.602759201559675	UP_EXONS_TAF2dIDR = CR	0.035006267258535	*   : UP_EXONS_TAF2dIDR > CS	0.160156680485309	UP_EXONS_TAF2dIDR = AS_NC	0.0119599174373337	*   : DOWN_EXONS_TAF2dIDR < CR	0.729149258839203	DOWN_EXONS_TAF2dIDR = CS	0.698506285473377	DOWN_EXONS_TAF2dIDR = AS_NC	4.57213373849066e-06	*** : CR > CS	0.000588567742823604	*** : CR > AS_NC	0.251412985942386	CS = AS_NC
MEDIAN_DIST_FROM_BP_TO_3SS_DOINTRON	237	2	61.9978902953587	56	253	3	64.1936758893281	59	216	4	58.6458333333333	50.5	242	2	61.5557851239669	57	989	0	60.8407482305359	52	970	5	59.5237113402062	50	971	4	62.4763130792997	55	0.402196533677192	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.277209634334918	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.806991967621768	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.578516239044433	UP_EXONS_TAF2 = CR	0.276822083888195	UP_EXONS_TAF2 = CS	0.831899454623644	UP_EXONS_TAF2 = AS_NC	0.0557434441320148	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.306230536666334	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.103085323086945	DOWN_EXONS_TAF2 = CR	0.0282282999055973	*   : DOWN_EXONS_TAF2 > CS	0.386591014415685	DOWN_EXONS_TAF2 = AS_NC	0.417619538053101	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.421768099695601	UP_EXONS_TAF2dIDR = CR	0.806584092221853	UP_EXONS_TAF2dIDR = CS	0.133786626639405	UP_EXONS_TAF2dIDR = AS_NC	0.783944968078193	DOWN_EXONS_TAF2dIDR = CR	0.414678140268093	DOWN_EXONS_TAF2dIDR = CS	0.640685341284262	DOWN_EXONS_TAF2dIDR = AS_NC	0.354520522142154	CR = CS	0.228438850858182	CR = AS_NC	0.0375124860779507	*   : CS < AS_NC
