EXPERIMENT	TYPE	EVENT	DIRECTION
HeLa-SRRM2-KD	Exon	HsaEX0037740	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0019515	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0021441	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0022455	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0049842	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0014360	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0016326	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0065900	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0039577	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0054981	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0005008	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0066039	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0001732	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0061235	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0020851	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0024939	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0030562	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0056783	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0055475	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0065826	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0064069	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0053368	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0026218	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0055664	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0017983	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0067854	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0046658	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0054200	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0017412	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0065901	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0002913	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0030563	DOWN
HeLa-SRRM2-KD	Exon	HsaEX1000598	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0049843	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0050389	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0032665	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0035944	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0026509	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0005645	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0057962	DOWN
HeLa-SRRM2-KD	Exon	HsaEX1035862	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0003232	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0000959	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0053748	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0024938	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0050538	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0050427	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0035021	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0003277	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0007347	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0009599	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0013332	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0014709	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0021747	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0021884	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0022428	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0024467	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0040122	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0041714	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0042124	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0042740	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0056214	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0058348	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0063552	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0063924	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0068522	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0073828	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0005700	DOWN
HeLa-SRRM2-KD	Exon	HsaEX6051570	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0004949	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0017683	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0062330	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0073721	DOWN
HeLa-SRRM2-KD	Exon	HsaEX1026799	DOWN
HeLa-SRRM2-KD	Exon	HsaEX7010347	DOWN
HeLa-SRRM2-KD	Exon	HsaEX1042564	DOWN
HeLa-SRRM2-KD	Exon	HsaEX7008355	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0020679	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0055507	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0059176	DOWN
HeLa-SRRM2-KD	Exon	HsaEX0057966	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0017131	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0070830	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0017480	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0071141	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0058360	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0061161	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0047732	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0039156	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0037076	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0009929	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6087776	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073218	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1040040	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0057120	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1027469	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1044405	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0052208	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6054151	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1045318	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0042625	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0006992	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0014653	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0001376	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0055275	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0038767	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0049370	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0005041	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0023848	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0054985	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0046742	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6085382	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0027618	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0034230	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0044659	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0043257	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0072922	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0009402	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0041431	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0034028	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6066770	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0002174	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0005812	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1002280	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0059101	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0002087	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0036593	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1042596	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0059640	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0043064	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0050921	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010748	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0009719	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0063997	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025503	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0030192	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025272	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0040210	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0038399	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0063458	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0050715	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0003893	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0037964	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6074173	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1000266	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0023082	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6074174	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010006	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0008511	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1000517	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0071543	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073014	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0024083	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0033815	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0024630	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7109109	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6100087	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011659	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1000698	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011454	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073171	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1025763	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0027044	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0000987	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1046678	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1016095	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0009601	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0053923	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0047731	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0041284	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0071890	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7102732	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0054440	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0065062	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0013183	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0002313	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1028524	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0021841	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011660	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025111	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0070881	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1020259	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0031276	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0021508	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0048601	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0014385	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0055388	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0020352	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0061775	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1034240	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0046318	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1013726	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7005871	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1002135	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0015115	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0008235	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0001915	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0055245	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0001123	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1011134	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0014073	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073097	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0016142	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073116	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0049988	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0008633	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0009771	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0062310	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0051480	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0040317	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6025154	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0024751	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0048428	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0017695	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0054842	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0064821	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0070998	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1016846	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1026058	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0042924	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6099033	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0049199	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1022207	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011561	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1007065	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0019383	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6009122	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1010903	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0030281	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0014390	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0001449	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1032649	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0069928	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0069569	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0058351	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0013191	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0001065	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0072403	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1036431	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1042331	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0067751	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0041426	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0024691	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073850	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0066929	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1021529	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1014020	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0002845	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0030595	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0003808	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0072169	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0035946	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0013043	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0014372	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1006443	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0072190	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1045902	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0034593	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1044505	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0034340	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0054971	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0023081	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0064110	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0072174	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6027810	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0039338	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1045580	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0067353	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1034224	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0001446	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0017421	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7108274	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010005	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0033142	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073351	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6006175	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0032501	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0024852	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0003682	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0050920	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0000634	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073034	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010455	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1016021	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1027773	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0055384	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7005144	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011492	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0035545	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0050481	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0029911	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1036334	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0061115	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073648	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0062210	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0061697	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011523	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7006499	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025339	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025186	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0004881	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0006575	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0057933	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0021625	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0028794	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0059153	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1024239	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0030710	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1008705	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1035058	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1010200	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0040009	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0034237	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0017479	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6019292	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7007276	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025397	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0070883	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0074501	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0046741	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0074304	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0072400	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0000534	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1020323	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010809	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1026425	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0026211	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011495	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1015304	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0035907	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0023959	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0032642	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0003894	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1045920	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6049856	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0014579	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0046036	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0024108	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0067911	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0059729	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1014622	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6019291	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7109106	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1019583	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0054472	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7003857	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1012063	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0057938	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0031967	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025100	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0059154	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1040887	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1045581	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1037228	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025322	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0070882	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1031976	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1037229	DOWN
HepG2-SRRM2-KD	Exon	HsaEX7006210	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1013032	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1031253	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6081666	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1023310	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0003112	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0004336	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0007679	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0018915	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0020760	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0022592	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0022643	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0025687	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0026101	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0029177	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0040038	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0042119	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0042940	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0043842	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0047033	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0056027	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0056128	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0056490	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0056636	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0057778	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0058212	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0061788	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1000223	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1019751	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6046369	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1035400	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1017004	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1013547	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0003548	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1006082	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0030469	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0012659	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0046362	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0059877	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1045584	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010540	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1038177	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1007697	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0030514	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010159	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0010157	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0073240	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0012656	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0066003	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1046478	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1037066	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0018598	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0009081	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0006311	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6064747	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0048429	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1041562	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0052207	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1024421	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0035314	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0023570	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0011453	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1025044	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1035039	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1041673	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1013152	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0074122	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1035115	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0039398	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0062015	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0066006	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0067149	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0056867	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0070334	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0041526	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0038114	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0059537	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1039382	DOWN
